245.0, 0
251.76946410515671, 163.1578947368421
252.83114256825075, 167.0360110803324
254.24671385237613, 170.3601108033241
256.3700707785642, 172.85318559556788
257.7856420626896, 175.34626038781164
260.61678463094034, 177.5623268698061
261.6784630940344, 180.33240997229916
263.09403437815973, 183.93351800554018
266.27906976744185, 186.14958448753464
269.8179979777553, 187.25761772853184
273.7108190091001, 188.08864265927977
277.24974721941356, 189.4736842105263
281.49646107178967, 191.13573407202216
286.4509605662285, 191.9667590027701
291.40546006066734, 191.68975069252076
296.3599595551062, 192.5207756232687
301.314459049545, 193.07479224376732
307.6845298281092, 193.35180055401662
313.70070778564207, 192.5207756232687
319.00910010111227, 192.79778393351802
325.7330637007078, 192.79778393351802
331.3953488372093, 192.5207756232687
336.70374115267947, 192.79778393351802
342.366026289181, 192.79778393351802
347.3205257836198, 192.79778393351802
352.62891809909, 192.2437673130194
358.2912032355915, 191.13573407202216
362.891809908999, 190.02770083102493
367.13852376137515, 188.3656509695291
370.6774519716886, 186.14958448753464
373.154701718908, 183.37950138504155
375.9858442871587, 180.33240997229916
377.75530839231544, 176.17728531855954
379.8786653185035, 172.57617728531855
380.94034378159756, 167.86703601108033
383.06370070778564, 161.21883656509695
384.83316481294236, 153.73961218836564
386.6026289180991, 145.1523545706371
387.6643073811931, 137.95013850415512
389.4337714863499, 128.53185595567868
390.1415571284125, 119.94459833795014
391.9110212335693, 111.0803324099723
393.3265925176946, 101.38504155124653
395.0960566228514, 89.196675900277
397.5733063700708, 75.62326869806094
398.6349848331648, 67.590027700831
400.40444893832154, 57.61772853185596
401.4661274014156, 49.30747922437672
403.2355915065723, 41.55124653739611
406.06673407482305, 27.14681440443212
410.6673407482306, 13.019390581717431
413.14459049544996, 8.587257617728511
415.9757330637007, 5.81717451523545
419.1607684529828, 3.8781163434902908
423.40748230535894, 2.770083102493061
428.0080889787664, 1.9390581717451312
432.6086956521739, 1.6620498614958308
437.2093023255814, 1.3850415512465304
441.8099089989889, 1.1080332409972016
449.94944388270983, 0.8310249307479012
463.3973710819009, 0.8310249307479012
476.845298281092, 0.5540166204986008
495.95551061678464, 0.5540166204986008
550.1011122345803, 0.2770083102493004
580.8897876643074, 0.2770083102493004
523.5591506572296, 0
675.0, 0
