1438.4700000000 0.0000000001 0.0000000001 -5.1390200000 0 0 2.0000000000
1448.4700000000 0.0000000001 0.0000000001 -4.9747200000 0 0 2.3083083083
1458.4700000000 0.0000000001 0.0000000001 -4.8092400000 0 0 1.7585585586
1468.4700000000 0.0000000001 0.0000000001 -4.6426100000 0 0 1.6273873874
1478.4700000000 0.0000000001 0.0000000001 -4.4748100000 0 0 2.0130130130
1488.4700000000 0.0000000001 0.0000000001 -4.3058500000 0 0 1.6914414414
1498.4700000000 0.0000000001 0.0000000001 -4.1357100000 0 0 1.8731531532
1508.4700000000 0.0000000001 0.0000000001 -3.9644200000 0 0 2.2467467467
1518.4700000000 0.0000000001 0.0000000001 -3.7919600000 0 0 2.4692192192
1528.4700000000 0.0000000001 0.0000000001 -3.6183500000 0 0 2.6278078078
1538.4700000000 0.0000000001 0.0000000001 -3.4435600000 0 0 2.6051051051
1548.4700000000 0.0000000001 0.0000000001 -3.2676100000 0 0 3.0321321321
1558.4700000000 0.0000000001 0.0000000001 -3.0905000000 0 0 3.0052552553
1568.4700000000 0.0000000001 0.0000000001 -2.9122200000 0 0 3.2945445445
1578.4700000000 0.0000000001 0.0000000001 -2.7327700000 0 0 2.7837837838
1588.4700000000 0.0000000001 0.0000000001 -2.5521700000 0 0 2.6261261261
1598.4700000000 0.0000000001 0.0000000001 -2.3703900000 0 0 2.6161161161
1608.4700000000 0.0000000001 0.0000000001 -2.1874500000 0 0 2.7217217217
1618.4700000000 0.0000000001 0.0000000001 -2.0033600000 0 0 2.2760260260
1628.4700000000 0.0000000001 0.0000000001 -1.8180800000 0 0 2.4414414414
1638.4700000000 0.0000000001 0.0000000001 -1.6316500000 0 0 2.1146046046
1648.4700000000 0.0000000001 0.0000000001 -1.4440600000 0 0 2.0640640641
1658.4700000000 0.0000000001 0.0000000001 -1.2553100000 0 0 2.0170170170
1668.4700000000 0.0000000001 0.0000000001 -1.0653800000 0 0 2.1986486486
1678.4700000000 0.0000000001 0.0000000001 -0.8742980000 0 0 2.1762162162
1688.4700000000 0.0000000001 0.0000000001 -0.6820530000 0 0 2.1843243243
1698.4700000000 0.0000000001 0.0000000001 -0.4886320000 0 0 2.5593093093
1708.4700000000 0.0000000001 0.0000000001 -0.2940520000 0 0 2.4534534535
1718.4700000000 0.0000000001 0.0000000001 -0.0982970000 0 0 2.4231731732
1728.4700000000 0.0000000001 0.0000000001 0.0986020000 0 0 2.6990390390
1738.4700000000 0.0000000001 0.0000000001 0.2966770000 0 0 2.8886386386
1748.4700000000 0.0000000001 0.0000000001 0.4959110000 0 0 2.7012012012
1758.4700000000 0.0000000001 0.0000000001 0.6963200000 0 0 2.5995995996
1768.4700000000 0.0000000001 0.0000000001 0.8978880000 0 0 2.3378378378
1778.4700000000 0.0000000001 0.0000000001 1.1006200000 0 0 2.3708708709
1788.4700000000 0.0000000001 0.0000000001 1.3045200000 0 0 2.2018918919
1798.4700000000 0.0000000001 0.0000000001 1.5095700000 0 0 2.3223823824
1808.4700000000 0.0000000001 0.0000000001 1.7158100000 0 0 2.0659359359
1818.4700000000 0.0000000001 0.0000000001 1.9231900000 0 0 1.9907407407
1828.4700000000 0.0000000001 0.0000000001 2.1317400000 0 0 2.0968468468
1838.4700000000 0.0000000001 0.0000000001 2.3414600000 0 0 2.1164264264
1848.4700000000 0.0000000001 0.0000000001 2.5523400000 0 0 2.2882882883
1858.4700000000 0.0000000001 0.0000000001 2.7643900000 0 0 2.2309809810
1868.4700000000 0.0000000001 0.0000000001 2.9776000000 0 0 1.9771271271
1878.4700000000 0.0000000001 0.0000000001 3.1919700000 0 0 2.3383783784
1888.4700000000 0.0000000001 0.0000000001 3.4075200000 0 0 2.3975575576
1898.4700000000 0.0000000001 0.0000000001 3.6242200000 0 0 2.2259759760
1908.4700000000 0.0000000001 0.0000000001 3.8420900000 0 0 2.0863363363
1918.4700000000 0.0000000001 0.0000000001 4.0611100000 0 0 2.0442942943
1928.4700000000 0.0000000001 0.0000000001 4.2813100000 0 0 2.0670670671
1938.4700000000 0.0000000001 0.0000000001 4.5026700000 0 0 1.9214214214
1948.4700000000 0.0000000001 0.0000000001 4.7252100000 0 0 1.9752252252
1958.4700000000 0.0000000001 0.0000000001 4.9489000000 0 0 1.9164864865
1968.4700000000 0.0000000001 0.0000000001 5.1737500000 0 0 2.1431831832
1978.4700000000 0.0000000001 0.0000000001 5.3997700000 0 0 2.0701001001
1988.4700000000 0.0000000001 0.0000000001 5.6269600000 0 0 2.3084084084
1998.4700000000 0.0000000001 0.0000000001 5.8553000000 0 0 2.5151351351
2008.4700000000 0.0000000001 0.0000000001 6.0848100000 0 0 3.1624024024
2018.4700000000 0.0000000001 0.0000000001 6.3154900000 0 0 2.6126126126
2028.4700000000 0.0000000001 0.0000000001 6.5473400000 0 0 3.2862862863
2038.4700000000 0.0000000001 0.0000000001 6.7803400000 0 0 0.0000000000
2048.4700000000 0.0000000001 0.0000000001 7.0145100000 0 0 0.0000000000
2058.4700000000 0.0000000001 0.0000000001 7.2498500000 0 0 1.2997997998
2068.4700000000 0.0000000001 0.0000000001 7.4863400000 0 0 1.9211711712
2078.4700000000 0.0000000001 0.0000000001 7.7240000000 0 0 1.9546846847
2088.4700000000 0.0000000001 0.0000000001 7.9628300000 0 0 1.5510510511
2098.4700000000 0.0000000001 0.0000000001 8.2028200000 0 0 1.5570570571
2108.4700000000 0.0000000001 0.0000000001 8.4439900000 0 0 1.4519519520
2118.4700000000 0.0000000001 0.0000000001 8.6863000000 0 0 1.5651051051
2128.4700000000 0.0000000001 0.0000000001 8.9297800000 0 0 1.4916316316
2138.4700000000 0.0000000001 0.0000000001 9.1744400000 0 0 1.3518518519
2148.4700000000 0.0000000001 0.0000000001 9.4202400000 0 0 1.4562562563
2158.4700000000 0.0000000001 0.0000000001 9.6672200000 0 0 1.5170170170
2168.4700000000 0.0000000001 0.0000000001 9.9153800000 0 0 1.5608108108
2178.4700000000 0.0000000001 0.0000000001 10.1647000000 0 0 1.3878878879
2188.4700000000 0.0000000001 0.0000000001 10.4151000000 0 0 1.6440540541
2198.4700000000 0.0000000001 0.0000000001 10.6668000000 0 0 1.7275075075
2208.4700000000 0.0000000001 0.0000000001 10.9196000000 0 0 1.4663463463
2218.4700000000 0.0000000001 0.0000000001 11.1736000000 0 0 1.4544544545
2228.4700000000 0.0000000001 0.0000000001 11.4287000000 0 0 1.2992992993
2238.4700000000 0.0000000001 0.0000000001 11.6850000000 0 0 1.3656156156
2248.4700000000 0.0000000001 0.0000000001 11.9424000000 0 0 1.1391391391
2258.4700000000 0.0000000001 0.0000000001 12.2011000000 0 0 1.1126126126
2268.4700000000 0.0000000001 0.0000000001 12.4608000000 0 0 1.0400600601
2278.4700000000 0.0000000001 0.0000000001 12.7218000000 0 0 0.9944144144
2288.4700000000 0.0000000001 0.0000000001 12.9839000000 0 0 1.0487887888
2298.4700000000 0.0000000001 0.0000000001 13.2472000000 0 0 0.9309309309
2308.4700000000 0.0000000001 0.0000000001 13.5116000000 0 0 0.9765565566
2318.4700000000 0.0000000001 0.0000000001 13.7772000000 0 0 1.0145945946
2328.4700000000 0.0000000001 0.0000000001 14.0440000000 0 0 1.0274474474
2338.4700000000 0.0000000001 0.0000000001 14.3120000000 0 0 1.1464864865
2348.4700000000 0.0000000001 0.0000000001 14.5811000000 0 0 1.0407907908
2358.4700000000 0.0000000001 0.0000000001 14.8513000000 0 0 1.2344444444
2368.4700000000 0.0000000001 0.0000000001 15.1228000000 0 0 1.1253753754
2378.4700000000 0.0000000001 0.0000000001 15.3953000000 0 0 1.0634234234
2388.4700000000 0.0000000001 0.0000000001 15.6691000000 0 0 1.2139639640
2398.4700000000 0.0000000001 0.0000000001 15.9440000000 0 0 1.0296496496
2408.4700000000 0.0000000001 0.0000000001 16.2201000000 0 0 1.0795795796
2418.4700000000 0.0000000001 0.0000000001 16.4974000000 0 0 1.0873873874
2428.4700000000 0.0000000001 0.0000000001 16.7758000000 0 0 0.9854054054
2438.4700000000 0.0000000001 0.0000000001 17.0554000000 0 0 0.9210610611
2448.4700000000 0.0000000001 0.0000000001 17.3361000000 0 0 0.8373773774
2458.4700000000 0.0000000001 0.0000000001 17.6180000000 0 0 0.8373773774
2468.4700000000 0.0000000001 0.0000000001 17.9011000000 0 0 0.8000000000
2478.4700000000 0.0000000001 0.0000000001 18.1854000000 0 0 0.8000000000
2488.4700000000 0.0000000001 0.0000000001 18.4708000000 0 0 0.8000000000
2498.4700000000 0.0000000001 0.0000000001 18.7573000000 0 0 0.8000000000
2508.4700000000 0.0000000001 0.0000000001 19.0451000000 0 0 0.8000000000
2518.4700000000 0.0000000001 0.0000000001 19.3339000000 0 0 0.8000000000
2528.4700000000 0.0000000001 0.0000000001 19.6240000000 0 0 0.8000000000
2538.4700000000 0.0000000001 0.0000000001 19.9152000000 0 0 0.8000000000
2548.4700000000 0.0000000001 0.0000000001 20.2076000000 0 0 0.8000000000
2558.4700000000 0.0000000001 0.0000000001 20.5012000000 0 0 0.8000000000
2568.4700000000 0.0000000001 0.0000000001 20.7959000000 0 0 0.8000000000
2578.4700000000 0.0000000001 0.0000000001 21.0918000000 0 0 0.8000000000
2588.4700000000 0.0000000001 0.0000000001 21.3888000000 0 0 0.8000000000
2598.4700000000 0.0000000001 0.0000000001 21.6870000000 0 0 0.8000000000
2608.4700000000 0.0000000001 0.0000000001 21.9864000000 0 0 0.8000000000
2618.4700000000 0.0000000001 0.0000000001 22.2869000000 0 0 0.8000000000
2628.4700000000 0.0000000001 0.0000000001 22.5887000000 0 0 0.8000000000
2638.4700000000 0.0000000001 0.0000000001 22.8915000000 0 0 0.8000000000
2648.4700000000 0.0000000001 0.0000000001 23.1956000000 0 0 0.8000000000
2658.4700000000 0.0000000001 0.0000000001 23.5007000000 0 0 0.8000000000
2668.4700000000 0.0000000001 0.0000000001 23.8071000000 0 0 0.8000000000
2678.4700000000 0.0000000001 0.0000000001 24.1146000000 0 0 0.8000000000
2688.4700000000 0.0000000001 0.0000000001 24.4234000000 0 0 0.8000000000
2698.4700000000 0.0000000001 0.0000000001 24.7322000000 0 0 0.8000000000
2708.4700000000 0.0000000001 0.0000000001 25.0410000000 0 0 0.8000000000
2718.4700000000 0.0000000001 0.0000000001 25.3498000000 0 0 0.8000000000
2728.4700000000 0.0000000001 0.0000000001 25.6586000000 0 0 0.8000000000
2738.4700000000 0.0000000001 0.0000000001 25.9674000000 0 0 0.8000000000
2748.4700000000 0.0000000001 0.0000000001 26.2762000000 0 0 0.8000000000
2758.4700000000 0.0000000001 0.0000000001 26.5850000000 0 0 0.8000000000
2768.4700000000 0.0000000001 0.0000000001 26.8938000000 0 0 0.8000000000
2778.4700000000 0.0000000001 0.0000000001 27.2026000000 0 0 0.8000000000
2788.4700000000 0.0000000001 0.0000000001 27.5114000000 0 0 0.8000000000
2798.4700000000 0.0000000001 0.0000000001 27.8202000000 0 0 0.8000000000
